Time (sec), Theta_0, Theta_1, Theta_2, Theta_3, Theta_4, ThetaDes_0, ThetaDes_1, ThetaDes_2, ThetaDes_3, ThetaDes_4
13.237000, -0.003323, -0.003323, 1.223183, -1.262344, -1.306646, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.237000, -0.005650, -0.005650, 1.223223, -1.262211, -1.306632, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.237000, -0.014052, -0.014052, 1.223268, -1.262390, -1.306599, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.237000, -0.000870, -0.000870, 1.223306, -1.262332, -1.306592, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.238000, -0.006984, -0.006984, 1.223349, -1.262364, -1.306573, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.238000, -0.009516, -0.009516, 1.223393, -1.262216, -1.306555, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.238000, -0.018698, -0.018698, 1.223441, -1.262424, -1.306515, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.238000, -0.003002, -0.003002, 1.223481, -1.262392, -1.306508, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.239000, -0.007817, -0.007817, 1.223525, -1.262365, -1.306493, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.239000, -0.011851, -0.011851, 1.223571, -1.262327, -1.306473, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.239000, -0.015715, -0.015715, 1.223617, -1.262306, -1.306450, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.239000, -0.018462, -0.018462, 1.223663, -1.262249, -1.306427, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.240000, -0.022094, -0.022094, 1.223709, -1.262262, -1.306399, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.240000, -0.022734, -0.022734, 1.223753, -1.262137, -1.306375, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.240000, -0.028343, -0.028343, 1.223797, -1.262286, -1.306336, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.240000, -0.015538, -0.015538, 1.223834, -1.262192, -1.306325, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.241000, -0.019865, -0.019865, 1.223874, -1.262279, -1.306300, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.241000, -0.013944, -0.013944, 1.223911, -1.262130, -1.306291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.241000, -0.020008, -0.020008, 1.223951, -1.262323, -1.306261, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.241000, -0.001939, -0.001939, 1.223981, -1.262259, -1.306265, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.242000, -0.004908, -0.004908, 1.224014, -1.262283, -1.306259, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.242000, -0.004210, -0.004210, 1.224046, -1.262130, -1.306257, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.242000, -0.010170, -0.010170, 1.224081, -1.262327, -1.306235, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.242000, 0.008421, 0.008421, 1.224106, -1.262261, -1.306248, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.242000, 0.005340, 0.005340, 1.224134, -1.262287, -1.306250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.243000, 0.005896, 0.005896, 1.224162, -1.262130, -1.306256, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.243000, -0.000630, -0.000630, 1.224192, -1.262336, -1.306241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.249000, 0.018223, 0.018223, 1.224214, -1.262277, -1.306261, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.249000, 0.014602, 0.014602, 1.224239, -1.262293, -1.306269, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.249000, 0.013854, 0.013854, 1.224265, -1.262161, -1.306277, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.249000, 0.007212, 0.007212, 1.224295, -1.262325, -1.306267, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.250000, 0.020149, 0.020149, 1.224319, -1.262236, -1.306284, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.250000, 0.014322, 0.014322, 1.224347, -1.262319, -1.306284, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.250000, 0.017640, 0.017640, 1.224374, -1.262167, -1.306295, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.250000, 0.008885, 0.008885, 1.224406, -1.262381, -1.306281, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.251000, 0.026072, 0.026072, 1.224431, -1.262340, -1.306300, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.251000, 0.020730, 0.020730, 1.224461, -1.262334, -1.306308, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.251000, 0.016972, 0.016972, 1.224494, -1.262258, -1.306312, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.251000, 0.010363, 0.010363, 1.224530, -1.262323, -1.306303, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.252000, 0.010519, 0.010519, 1.224565, -1.262164, -1.306303, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.252000, 0.000599, 0.000599, 1.224605, -1.262397, -1.306278, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.252000, 0.017518, 0.017518, 1.224637, -1.262382, -1.306289, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.252000, 0.012588, 0.012588, 1.224674, -1.262330, -1.306291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.252000, 0.006549, 0.006549, 1.224714, -1.262347, -1.306283, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.253000, 0.003399, 0.003399, 1.224755, -1.262226, -1.306275, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.253000, -0.004827, -0.004827, 1.224799, -1.262378, -1.306250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.253000, 0.005378, 0.005378, 1.224837, -1.262295, -1.306250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.253000, -0.001376, -0.001376, 1.224879, -1.262372, -1.306234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.254000, 0.000745, 0.000745, 1.224919, -1.262226, -1.306229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.254000, -0.007982, -0.007982, 1.224962, -1.262426, -1.306202, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.254000, 0.008279, 0.008279, 1.224997, -1.262380, -1.306208, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.255000, 0.003432, 0.003432, 1.225035, -1.262379, -1.306203, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.255000, 0.000786, 0.000786, 1.225074, -1.262285, -1.306198, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.255000, -0.005030, -0.005030, 1.225115, -1.262372, -1.306181, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.255000, -0.000528, -0.000528, 1.225152, -1.262227, -1.306179, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.256000, -0.008003, -0.008003, 1.225192, -1.262416, -1.306157, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.256000, 0.008088, 0.008088, 1.225223, -1.262353, -1.306166, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.256000, 0.003604, 0.003604, 1.225258, -1.262378, -1.306164, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.256000, 0.002792, 0.002792, 1.225292, -1.262226, -1.306164, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.256000, -0.004712, -0.004712, 1.225329, -1.262425, -1.306144, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.257000, 0.012630, 0.012630, 1.225357, -1.262368, -1.306158, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.262000, 0.008344, 0.008344, 1.225389, -1.262380, -1.306160, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.262000, 0.006911, 0.006911, 1.225421, -1.262254, -1.306162, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.262000, 0.000177, 0.000177, 1.225455, -1.262403, -1.306147, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.263000, 0.011567, 0.011567, 1.225484, -1.262305, -1.306157, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.263000, 0.005493, 0.005493, 1.225516, -1.262401, -1.306150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.263000, 0.010490, 0.010490, 1.225547, -1.262260, -1.306158, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.263000, 0.002529, 0.002529, 1.225582, -1.262443, -1.306143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.264000, 0.017011, 0.017011, 1.225610, -1.262375, -1.306158, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.264000, 0.011339, 0.011339, 1.225643, -1.262413, -1.306159, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.267000, 0.009834, 0.009834, 1.225676, -1.262241, -1.306163, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.267000, 0.000196, 0.000196, 1.225714, -1.262488, -1.306141, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.267000, 0.018250, 0.018250, 1.225743, -1.262480, -1.306159, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.268000, 0.014409, 0.014409, 1.225777, -1.262401, -1.306170, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.268000, 0.008014, 0.008014, 1.225815, -1.262460, -1.306167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.268000, 0.008290, 0.008290, 1.225852, -1.262294, -1.306171, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.268000, -0.001375, -0.001375, 1.225893, -1.262528, -1.306150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.269000, 0.016351, 0.016351, 1.225925, -1.262510, -1.306166, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.269000, 0.012131, 0.012131, 1.225961, -1.262450, -1.306175, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.269000, 0.006441, 0.006441, 1.226001, -1.262469, -1.306172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.269000, 0.004031, 0.004031, 1.226040, -1.262331, -1.306171, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.270000, -0.004341, -0.004341, 1.226082, -1.262506, -1.306150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.270000, 0.009106, 0.009106, 1.226117, -1.262436, -1.306158, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.270000, 0.003135, 0.003135, 1.226155, -1.262476, -1.306152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.270000, 0.001584, 0.001584, 1.226193, -1.262298, -1.306150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.271000, -0.008234, -0.008234, 1.226235, -1.262551, -1.306122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.271000, 0.009407, 0.009407, 1.226270, -1.262554, -1.306135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.271000, 0.006308, 0.006308, 1.226307, -1.262449, -1.306143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.271000, -0.000648, -0.000648, 1.226349, -1.262553, -1.306133, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.272000, 0.005129, 0.005129, 1.226388, -1.262422, -1.306139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.272000, -0.002628, -0.002628, 1.226430, -1.262576, -1.306125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.272000, 0.008920, 0.008920, 1.226465, -1.262485, -1.306135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.272000, 0.002700, 0.002700, 1.226504, -1.262557, -1.306130, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.273000, 0.005324, 0.005324, 1.226541, -1.262399, -1.306135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.273000, -0.003252, -0.003252, 1.226581, -1.262605, -1.306118, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.275000, 0.014491, 0.014491, 1.226612, -1.262556, -1.306134, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.275000, 0.009838, 0.009838, 1.226646, -1.262545, -1.306139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.276000, 0.007051, 0.007051, 1.226681, -1.262458, -1.306142, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.276000, 0.001397, 0.001397, 1.226718, -1.262519, -1.306134, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.276000, 0.003013, 0.003013, 1.226753, -1.262349, -1.306135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.276000, -0.005877, -0.005877, 1.226791, -1.262579, -1.306112, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.277000, 0.012468, 0.012468, 1.226820, -1.262552, -1.306126, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.277000, 0.008579, 0.008579, 1.226853, -1.262501, -1.306131, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.277000, 0.003817, 0.003817, 1.226889, -1.262495, -1.306127, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.278000, 0.000899, 0.000899, 1.226926, -1.262401, -1.306122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.278000, -0.005391, -0.005391, 1.226965, -1.262483, -1.306104, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.278000, -0.002102, -0.002102, 1.227002, -1.262335, -1.306099, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.278000, -0.010694, -0.010694, 1.227043, -1.262528, -1.306071, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.278000, 0.004860, 0.004860, 1.227076, -1.262474, -1.306074, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.279000, -0.000605, -0.000605, 1.227113, -1.262481, -1.306065, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.279000, -0.003477, -0.003477, 1.227152, -1.262366, -1.306056, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.279000, -0.010909, -0.010909, 1.227194, -1.262494, -1.306030, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.279000, -0.002677, -0.002677, 1.227232, -1.262386, -1.306025, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.280000, -0.009800, -0.009800, 1.227273, -1.262498, -1.306002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.280000, -0.003153, -0.003153, 1.227311, -1.262378, -1.305998, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.280000, -0.010569, -0.010569, 1.227353, -1.262514, -1.305974, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.280000, -0.000909, -0.000909, 1.227389, -1.262412, -1.305973, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.281000, -0.007403, -0.007403, 1.227429, -1.262510, -1.305956, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.281000, -0.001873, -0.001873, 1.227465, -1.262373, -1.305954, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.281000, -0.009303, -0.009303, 1.227505, -1.262536, -1.305932, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.281000, 0.004014, 0.004014, 1.227537, -1.262451, -1.305939, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.282000, -0.001315, -0.001315, 1.227573, -1.262509, -1.305931, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.282000, 0.000495, 0.000495, 1.227606, -1.262335, -1.305932, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.282000, -0.007869, -0.007869, 1.227643, -1.262569, -1.305910, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.282000, 0.011239, 0.011239, 1.227671, -1.262541, -1.305926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.283000, 0.008360, 0.008360, 1.227701, -1.262484, -1.305935, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.283000, 0.004506, 0.004506, 1.227733, -1.262481, -1.305935, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.283000, 0.003020, 0.003020, 1.227765, -1.262372, -1.305936, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.283000, -0.002717, -0.002717, 1.227799, -1.262475, -1.305922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.289000, 0.004080, 0.004080, 1.227829, -1.262337, -1.305926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.289000, -0.003225, -0.003225, 1.227863, -1.262504, -1.305909, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.289000, 0.010127, 0.010127, 1.227890, -1.262420, -1.305919, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.290000, 0.004252, 0.004252, 1.227922, -1.262482, -1.305913, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.290000, 0.005451, 0.005451, 1.227954, -1.262314, -1.305914, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.290000, -0.003890, -0.003890, 1.227990, -1.262546, -1.305889, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.290000, 0.013942, 0.013942, 1.228018, -1.262524, -1.305902, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.291000, 0.009710, 0.009710, 1.228051, -1.262468, -1.305905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.291000, 0.004247, 0.004247, 1.228088, -1.262476, -1.305898, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.291000, 0.001344, 0.001344, 1.228125, -1.262359, -1.305892, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.291000, -0.006277, -0.006277, 1.228165, -1.262489, -1.305869, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.292000, 0.001991, 0.001991, 1.228201, -1.262383, -1.305867, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.292000, -0.005423, -0.005423, 1.228241, -1.262494, -1.305847, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.292000, 0.000662, 0.000662, 1.228278, -1.262373, -1.305844, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.292000, -0.007270, -0.007270, 1.228318, -1.262513, -1.305822, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.292000, 0.002159, 0.002159, 1.228355, -1.262416, -1.305822, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.293000, -0.004795, -0.004795, 1.228395, -1.262508, -1.305805, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.293000, -0.000565, -0.000565, 1.228433, -1.262369, -1.305803, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.293000, -0.008721, -0.008721, 1.228474, -1.262540, -1.305779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.293000, 0.004754, 0.004754, 1.228508, -1.262464, -1.305784, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.294000, -0.000870, -0.000870, 1.228545, -1.262507, -1.305776, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.294000, -0.001266, -0.001266, 1.228582, -1.262324, -1.305774, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.294000, -0.010480, -0.010480, 1.228621, -1.262578, -1.305746, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.294000, 0.008023, 0.008023, 1.228652, -1.262575, -1.305761, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.295000, 0.005649, 0.005649, 1.228686, -1.262471, -1.305771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.295000, -0.000276, -0.000276, 1.228724, -1.262562, -1.305765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.295000, 0.004994, 0.004994, 1.228758, -1.262412, -1.305774, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.295000, -0.002607, -0.002607, 1.228795, -1.262594, -1.305761, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.296000, 0.012952, 0.012952, 1.228825, -1.262519, -1.305778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.296000, 0.007902, 0.007902, 1.228857, -1.262553, -1.305782, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.296000, 0.007169, 0.007169, 1.228890, -1.262372, -1.305789, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.296000, -0.001909, -0.001909, 1.228926, -1.262618, -1.305771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.297000, 0.017102, 0.017102, 1.228953, -1.262602, -1.305792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.297000, 0.013906, 0.013906, 1.228984, -1.262523, -1.305807, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.302000, 0.008175, 0.008175, 1.229019, -1.262568, -1.305807, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.302000, 0.007709, 0.007709, 1.229052, -1.262384, -1.305813, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.302000, -0.002224, -0.002224, 1.229090, -1.262641, -1.305792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.302000, 0.015980, 0.015980, 1.229121, -1.262641, -1.305811, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.303000, 0.012504, 0.012504, 1.229155, -1.262534, -1.305824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.303000, 0.004936, 0.004936, 1.229195, -1.262638, -1.305819, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.303000, 0.010035, 0.010035, 1.229231, -1.262506, -1.305827, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.303000, 0.001380, 0.001380, 1.229273, -1.262659, -1.305815, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.304000, 0.011936, 0.011936, 1.229308, -1.262570, -1.305825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.304000, 0.004696, 0.004696, 1.229348, -1.262639, -1.305820, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.307000, 0.005962, 0.005962, 1.229386, -1.262482, -1.305823, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.308000, -0.003718, -0.003718, 1.229428, -1.262687, -1.305801, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.308000, 0.012843, 0.012843, 1.229462, -1.262641, -1.305813, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.308000, 0.007283, 0.007283, 1.229499, -1.262622, -1.305813, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.309000, 0.003239, 0.003239, 1.229537, -1.262549, -1.305810, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.309000, -0.002711, -0.002711, 1.229577, -1.262581, -1.305796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.309000, -0.004365, -0.004365, 1.229616, -1.262405, -1.305788, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.309000, -0.013967, -0.013967, 1.229657, -1.262644, -1.305755, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.310000, 0.003497, 0.003497, 1.229691, -1.262631, -1.305762, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.310000, -0.000080, -0.000080, 1.229727, -1.262548, -1.305762, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.310000, -0.006059, -0.006059, 1.229767, -1.262600, -1.305749, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
13.310000, -0.005485, -0.005485, 1.229805, -1.262426, -1.305743, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
